TargetID	ProbeID	1377192003_A.AVG_Signal	1377192003_A.Detection Pval	1377192003_B.AVG_Signal	1377192003_B.Detection Pval	1377192003_C.AVG_Signal	1377192003_C.Detection Pval	1377192003_D.AVG_Signal	1377192003_D.Detection Pval	1377192003_E.AVG_Signal	1377192003_E.Detection Pval	1377192003_F.AVG_Signal	1377192003_F.Detection Pval	1377192004_A.AVG_Signal	1377192004_A.Detection Pval	1377192004_B.AVG_Signal	1377192004_B.Detection Pval	1377192004_C.AVG_Signal	1377192004_C.Detection Pval	1377192004_D.AVG_Signal	1377192004_D.Detection Pval	1377192004_E.AVG_Signal	1377192004_E.Detection Pval	1377192004_F.AVG_Signal	1377192004_F.Detection Pval	1377192007_A.AVG_Signal	1377192007_A.Detection Pval	1377192007_B.AVG_Signal	1377192007_B.Detection Pval	1377192007_C.AVG_Signal	1377192007_C.Detection Pval	1377192007_D.AVG_Signal	1377192007_D.Detection Pval	1377192007_E.AVG_Signal	1377192007_E.Detection Pval	1377192007_F.AVG_Signal	1377192007_F.Detection Pval	1377192008_A.AVG_Signal	1377192008_A.Detection Pval	1377192008_B.AVG_Signal	1377192008_B.Detection Pval	1377192008_C.AVG_Signal	1377192008_C.Detection Pval	1377192008_D.AVG_Signal	1377192008_D.Detection Pval	1377192008_E.AVG_Signal	1377192008_E.Detection Pval	1377192008_F.AVG_Signal	1377192008_F.Detection Pval	1377192013_A.AVG_Signal	1377192013_A.Detection Pval	1377192013_B.AVG_Signal	1377192013_B.Detection Pval	1377192013_C.AVG_Signal	1377192013_C.Detection Pval	1377192013_D.AVG_Signal	1377192013_D.Detection Pval	1377192013_E.AVG_Signal	1377192013_E.Detection Pval	1377192013_F.AVG_Signal	1377192013_F.Detection Pval	1377192014_A.AVG_Signal	1377192014_A.Detection Pval	1377192014_B.AVG_Signal	1377192014_B.Detection Pval	1377192014_C.AVG_Signal	1377192014_C.Detection Pval	1377192014_D.AVG_Signal	1377192014_D.Detection Pval	1377192014_E.AVG_Signal	1377192014_E.Detection Pval	1377192014_F.AVG_Signal	1377192014_F.Detection Pval	1377192019_A.AVG_Signal	1377192019_A.Detection Pval	1377192019_B.AVG_Signal	1377192019_B.Detection Pval	1377192019_C.AVG_Signal	1377192019_C.Detection Pval	1377192019_D.AVG_Signal	1377192019_D.Detection Pval	1377192019_E.AVG_Signal	1377192019_E.Detection Pval	1377192019_F.AVG_Signal	1377192019_F.Detection Pval	1377192020_A.AVG_Signal	1377192020_A.Detection Pval	1377192020_B.AVG_Signal	1377192020_B.Detection Pval	1377192020_C.AVG_Signal	1377192020_C.Detection Pval	1377192020_D.AVG_Signal	1377192020_D.Detection Pval	1377192020_E.AVG_Signal	1377192020_E.Detection Pval	1377192020_F.AVG_Signal	1377192020_F.Detection Pval
negative	100520672	77.91075	0.2852723	78.76949	0.1788366	68.52512	0.3236386	47.78273	0.8490099	52.76131	0.6064357	60.74046	0.4009901	94.94496	0.134901	76.05186	0.378094	60.26394	0.5934406	77.70766	0.3725247	65.87486	0.6373762	56.42162	0.7735149	74.27715	0.2716584	73.48637	0.3811881	79.50932	0.322401	84.01626	0.2017327	77.18768	0.2772277	81.36909	0.2066832	76.50137	0.2741337	71.7977	0.4418317	73.14493	0.5154703	77.60065	0.2741337	73.4732	0.5111386	71.44543	0.4795792	91.51874	0.1608911	86.16222	0.1107673	72.70293	0.3409654	76.17875	0.2394802	79.93283	0.2660891	78.88406	0.2803218	84.51907	0.2264851	83.78013	0.2772277	81.93691	0.1627475	73.60656	0.4164604	108.39	0.2883663	93.30638	0.2066832	99.43221	0.2221535	101.4188	0.1423267	96.82194	0.1231436	86.75502	0.2728961	70.2532	0.4758663	87.9047	0.2326733	85.95654	0.1522277	85.68932	0.1992574	77.42358	0.3521039	79.51788	0.2957921	80.61916	0.3428218	80.34137	0.3360148
negative	106620735	57.82278	0.9294555	57.18259	0.8805693	56.28955	0.779703	50.60128	0.7524753	41.36009	0.9523515	48.66071	0.8570545	68.44523	0.8527228	63.9782	0.8155941	58.37144	0.6763614	57.89317	0.9641089	51.70355	0.9771039	52.09146	0.9053218	67.14355	0.4888614	55.3976	0.9300743	63.98849	0.8372525	59.38257	0.9121287	57.00527	0.9133663	58.78838	0.894802	62.3049	0.792698	62.6734	0.7753713	60.32553	0.9127475	60.4858	0.8824257	57.60283	0.957302	62.15124	0.8001238	68.69136	0.8403465	59.73559	0.8774753	61.43426	0.7908416	56.6113	0.8725247	68.55827	0.6540841	61.1941	0.8595297	61.76089	0.9189357	66.76858	0.8514851	56.97525	0.927599	65.64002	0.7110149	76.61354	0.9832921	78.35419	0.6478961	76.60407	0.8125	67.36288	0.9251238	65.84648	0.8613861	71.34425	0.7215347	63.39466	0.7134901	57.00731	0.9709159	71.24578	0.5761139	63.34325	0.894802	67.9568	0.6967822	65.75714	0.8038366	62.60654	0.9238861	60.24705	0.9368812
negative	6620735	71.00774	0.5061881	58.92556	0.8384901	65.55456	0.4263614	58.50649	0.4362624	55.85857	0.4808168	56.64758	0.572401	72.27602	0.7561881	67.27322	0.7035891	57.2397	0.7283416	66.46779	0.7939357	56.9989	0.9108911	57.42636	0.7475247	67.22485	0.4851485	68.23016	0.5779703	66.60647	0.7568069	63.45037	0.8125	64.39664	0.7128713	62.63941	0.7957921	67.17117	0.6039604	66.23161	0.6559406	67.511	0.7277228	69.17806	0.5686881	67.39168	0.7258663	72.92372	0.4319307	62.59543	0.9579208	65.90327	0.6887376	65.18932	0.6472772	71.42846	0.3638614	74.44148	0.4375	62.76393	0.8168317	68.34654	0.7438119	66.23434	0.8669555	68.26875	0.5736386	55.72496	0.9511139	89.6171	0.8168317	80.47372	0.5699257	82.27246	0.6478961	72.97748	0.8329208	85.88029	0.2852723	76.38059	0.552599	69.31161	0.5006188	66.2269	0.822401	67.59303	0.7141089	74.12907	0.5408416	67.13454	0.7289604	68.89231	0.6794555	64.5414	0.8929455	74.95257	0.5154703
negative	1500180	81.02279	0.2023515	77.59274	0.1986386	72.23743	0.2258663	60.57742	0.3539604	55.62956	0.4925742	70.01884	0.1540842	107.1288	0.04888614	86.23565	0.1410891	74.2812	0.1460396	90.94489	0.1070545	91.5796	0.05816832	70.31795	0.2865099	69.77404	0.3861386	73.93105	0.3694307	81.45242	0.2716584	82.24117	0.2339109	92.80983	0.06745049	89.68457	0.1107673	86.3648	0.1070545	86.47375	0.1181931	89.12825	0.1386139	82.60017	0.1627475	97.01266	0.07363861	89.50724	0.09962871	86.67577	0.2605198	79.52763	0.2190594	85.72253	0.09715346	83.80287	0.105198	79.387	0.2871287	92.48888	0.07735149	80.35516	0.3211634	89.11871	0.1621287	80.58871	0.1930693	77.50214	0.2846535	108.5292	0.2871287	97.98233	0.1274752	102.881	0.1689356	89.69291	0.3347772	96.01413	0.1324257	95.77559	0.1336634	83.81273	0.1590347	85.77585	0.2766089	80.17554	0.2629951	78.91384	0.365099	88.33426	0.1231436	85.93563	0.1590347	84.18192	0.2524753	84.64053	0.2345297
negative	100380463	60.13334	0.8830445	53.41672	0.9418317	54.68728	0.8353961	50.05434	0.7741337	50.51568	0.7048267	46.81141	0.894802	71.42387	0.7803218	68.45129	0.6553218	50.64697	0.9009901	65.44707	0.8347772	62.42093	0.7617574	55.93429	0.7914604	60.45901	0.7493812	62.9656	0.7592822	61.64286	0.8929455	66.57246	0.7110149	55.72633	0.9356436	67.94623	0.6169555	58.459	0.8997525	68.52907	0.5643564	59.85516	0.9214109	65.86395	0.6998762	62.71425	0.8626238	57.46347	0.9121287	62.99554	0.9548267	58.30193	0.907797	60.24743	0.8267327	59.36537	0.7871287	57.90406	0.9486386	58.49865	0.9170792	61.81359	0.9170792	62.30056	0.947401	59.78301	0.8731436	63.49239	0.7858911	87.02592	0.8688119	74.26009	0.7728961	70.34216	0.9350247	71.94627	0.8521039	69.01016	0.779703	68.29593	0.8149753	66.71153	0.5990099	70.29803	0.7165841	66.29198	0.7623762	69.58572	0.7258663	62.19246	0.8830445	66.66118	0.769802	61.49002	0.9399753	66.67661	0.7933168
negative	380463	72.23331	0.4535891	68.47431	0.4832921	66.67053	0.384901	64.72941	0.2289604	56.57792	0.4480198	66.45287	0.2227723	79.45355	0.5006188	70.19542	0.5928218	69.68171	0.2518564	81.78866	0.2438119	75.92591	0.2722772	68.45503	0.3397277	68.09177	0.4492574	67.8381	0.5959159	76.15961	0.4214109	84.68035	0.1893564	82.31092	0.1652228	82.27196	0.1881188	76.07454	0.2840346	77.61516	0.2716584	77.58503	0.3818069	75.74375	0.3347772	86.68192	0.1707921	76.86781	0.3106436	81.04671	0.4269802	73.33617	0.3929456	68.50855	0.4981436	75.83255	0.2462871	76.0043	0.3830445	71.66235	0.5018564	69.10602	0.7134901	83.56396	0.2858911	73.86633	0.365099	77.53526	0.282797	90.26483	0.802599	89.08381	0.3056931	89.64629	0.4430693	83.01655	0.5377475	77.95356	0.5241337	78.5847	0.4981436	81.09946	0.2017327	76.58793	0.5142327	81.74162	0.2283416	64.19968	0.8768564	68.70926	0.6633663	84.57264	0.1881188	80.45364	0.3477723	79.22264	0.3768564
negative	102970494	64.14561	0.7735149	68.46861	0.4839109	63.80149	0.4913366	56.3464	0.5185643	55.44466	0.5043317	65.54706	0.2518564	72.44807	0.7493812	64.24385	0.8075495	64.99287	0.3997525	75.97904	0.4257426	65.62346	0.6497525	59.03336	0.6825495	67.70248	0.4653465	77.77407	0.2512376	76.25123	0.4183168	75.22472	0.4195544	66.2841	0.6392327	69.15725	0.572401	69.56289	0.5055693	71.51927	0.4504951	77.47224	0.3873762	67.98642	0.6163366	77.87215	0.3626238	64.04962	0.7444307	73.74253	0.6825495	65.84535	0.6899753	67.9117	0.5222772	69.5154	0.417698	74.71664	0.4207921	68.64818	0.6237624	70.03768	0.6813119	74.25709	0.6138614	66.96481	0.6318069	72.78725	0.4529703	101.8231	0.4424505	86.47374	0.3762376	84.08828	0.5891089	82.74025	0.5433168	75.12772	0.6113861	76.13994	0.5625	59.40485	0.832302	74.80218	0.5643564	71.94174	0.5470297	72.91402	0.6039604	64.63364	0.8193069	79.856	0.2871287	73.89649	0.582302	75.22331	0.5061881
negative	2970494	122.0169	0.0105198	107.9646	0.01608911	91.59841	0.03403465	86.98486	0.01608911	92.35065	0.003712871	90.52382	0.01485149	122.1518	0.01732673	104.7633	0.02537129	88.11947	0.03094059	115.1259	0.01670792	101.2818	0.02537129	92.64964	0.0259901	108.696	0.0154703	107.6285	0.02227723	118.6613	0.01361386	103.5293	0.03465347	116.3474	0.01299505	109.7837	0.02165841	109.9824	0.01608911	115.6003	0.01299505	118.147	0.01485149	118.5766	0.01299505	126.2832	0.01113861	136.7769	0.006188119	126.4035	0.01361386	110.9942	0.01608911	95.645	0.04022277	113.7466	0.01113861	106.0893	0.0210396	111.2803	0.01732673	117.3353	0.01423267	116.2951	0.01485149	107.3598	0.01980198	97.62657	0.04579208	158.6773	0.009282178	133.9798	0.01175743	145.3413	0.01608911	133.6013	0.0210396	123.4267	0.0210396	125.7064	0.01856436	98.2048	0.04826733	125.0544	0.01856436	123.9795	0.0105198	112.4	0.02227723	112.5567	0.01918317	124.6769	0.01113861	124.7821	0.01299505	119.7125	0.01670792
negative	104670450	76.63606	0.3174505	76.53869	0.2258663	68.35297	0.3285891	58.55896	0.4350247	63.49323	0.2264851	74.20098	0.09777228	82.26794	0.4028465	81.58009	0.2264851	73.14552	0.1695545	77.93121	0.365099	70.03848	0.4758663	67.32484	0.3799505	81.12512	0.1386139	74.99872	0.3360148	86.98328	0.1701733	82.48285	0.2289604	79.89872	0.2054455	90.08114	0.1082921	71.02391	0.4449258	76.75871	0.2914604	76.6412	0.4059406	79.30003	0.2357673	87.33741	0.1602723	83.80673	0.1639851	92.94057	0.1441832	80.49845	0.1961634	85.96564	0.09282178	74.78446	0.2766089	75.42748	0.3991337	82.16769	0.2042079	88.01769	0.1565594	80.50105	0.3768564	85.72375	0.1095297	73.33772	0.4294555	116.922	0.1423267	90.46317	0.2691832	95.77679	0.2964109	93.58601	0.2524753	101.2586	0.08787129	87.97011	0.2512376	82.66007	0.1751238	87.98366	0.230198	77.27762	0.3434406	88.25132	0.1516089	87.15264	0.1417079	76.96809	0.378094	78.65801	0.4065594	91.03366	0.1392327
negative	4670450	60.02209	0.8836634	50.25763	0.9733911	46.3512	0.9758663	42.19607	0.9566832	46.87336	0.8341584	43.81525	0.9461634	74.47659	0.6745049	58.69133	0.9362624	53.37562	0.8471535	58.94164	0.9517327	49.64645	0.9888614	52.11567	0.9040841	48.70541	0.9863861	49.09301	0.9882426	62.74043	0.8719059	53.79988	0.9764851	58.65798	0.8768564	63.12992	0.7735149	54.24619	0.9579208	61.59239	0.8056931	57.86961	0.9492574	46.70607	0.9987624	59.15323	0.9325495	59.1038	0.8793317	62.31869	0.9616337	49.50987	0.9938119	51.77892	0.9727723	52.04023	0.9498762	60.65585	0.9090347	51.15364	0.9894802	61.82769	0.9164604	60.09081	0.970297	67.92817	0.5897277	55.99815	0.9486386	88.65071	0.8397277	64.76414	0.9542079	68.37833	0.9579208	68.21722	0.9139851	53.17915	0.9919555	63.67056	0.9071782	50.5109	0.9783416	54.7621	0.9876238	52.20532	0.9981436	67.96663	0.7821782	51.35268	0.9944307	58.76252	0.947401	63.84922	0.9059406	59.80317	0.947401
negative	103850273	76.57137	0.3199258	71.68009	0.3706683	71.41901	0.2444307	56.20343	0.5253713	52.81013	0.6039604	56.46803	0.5860149	92.3119	0.164604	73.3959	0.4690594	57.55673	0.7134901	81.20273	0.2605198	69.41167	0.4956683	71.64355	0.2456683	73.22452	0.2970297	75.0131	0.3353961	80.70741	0.2914604	80.6655	0.2759901	72.2716	0.4139852	84.79047	0.1528465	69.72911	0.5030941	79.65062	0.2252475	71.70566	0.5711634	80.01067	0.2165842	83.87832	0.220297	78.57488	0.2685643	88.54806	0.2240099	64.48642	0.7289604	77.9515	0.207302	71.84246	0.3539604	76.80378	0.3576733	76.25707	0.3527228	75.21972	0.4777228	79.41708	0.4108911	73.39658	0.3793317	80.82355	0.2035891	111.1427	0.2332921	78.03533	0.6584159	90.63763	0.417698	91.03556	0.3069307	81.06911	0.4152228	78.63467	0.4962871	71.11851	0.4461634	79.00632	0.4492574	73.13031	0.5018564	76.41798	0.4560643	69.67773	0.6268564	83.19485	0.2116337	73.27112	0.6033416	84.93251	0.2295792
negative	3850273	81.90608	0.1862624	71.45659	0.3799505	77.91364	0.1280941	61.4115	0.3273515	67.84795	0.1342822	58.14426	0.509901	95.22707	0.1280941	71.14256	0.5587871	70.99252	0.2110149	78.27609	0.3465346	89.43478	0.07240099	73.05618	0.2141089	68.54515	0.4269802	78.24982	0.2419554	83.05742	0.2332921	76.33424	0.3917079	77.57346	0.2642327	73.08356	0.4288366	71.55929	0.4319307	74.55604	0.3477723	81.42101	0.2722772	79.33521	0.2332921	79.07269	0.332302	75.83811	0.3347772	83.04662	0.3539604	75.61976	0.3168317	68.13616	0.5117574	63.48856	0.6373762	75.0259	0.4090346	75.45298	0.371906	74.28507	0.5123762	81.90847	0.3292079	77.53571	0.2605198	74.15629	0.3960396	105.8448	0.3459159	102.8466	0.09220297	85.49036	0.5600247	81.06749	0.6027228	87.5107	0.2524753	82.71078	0.3712871	65.20042	0.6491337	79.89417	0.4232673	74.74957	0.4331683	76.63191	0.4498762	81.5306	0.2456683	74.98559	0.4480198	78.01585	0.4288366	86.90865	0.1949257
negative	101050605	58.15369	0.9251238	55.04776	0.9238861	55.44228	0.8087871	54.87249	0.5866337	50.67906	0.6949257	50.97665	0.7896039	63.36141	0.9449257	68.20356	0.6646039	58.46758	0.6720297	66.92653	0.7778465	56.82656	0.9133663	56.2864	0.7790841	59.64289	0.7852723	51.84005	0.9733911	65.59007	0.7889851	64.87962	0.7722772	58.10727	0.8904703	62.46644	0.7976485	64.74341	0.7103961	62.61005	0.7790841	69.64024	0.6423267	59.78936	0.8972772	70.02531	0.634901	59.88867	0.8632426	65.6748	0.9158416	59.54567	0.8811881	61.98904	0.7716584	62.92606	0.6621287	69.54334	0.6175743	63.36749	0.7933168	62.29353	0.904703	69.23526	0.7858911	53.36693	0.9746287	62.27422	0.8273515	82.54453	0.9418317	71.58059	0.8483911	79.36501	0.7370049	78.93565	0.667698	61.99878	0.9331683	71.53139	0.7153465	59.81432	0.8186881	61.63793	0.9282178	61.12693	0.9059406	58.27438	0.9709159	67.62059	0.7122525	65.33994	0.8118812	66.68815	0.8403465	63.88996	0.8644802
negative	1050605	66.94188	0.6608911	62.87177	0.6862624	55.03848	0.822401	50.86839	0.7407178	50.99911	0.6844059	51.28399	0.7772277	82.38712	0.3985148	66.58968	0.7289604	54.71847	0.8162129	79.65451	0.3056931	69.45332	0.4938119	54.51754	0.8465347	75.09789	0.2549505	64.67674	0.7048267	67.74009	0.7252475	75.03284	0.4263614	61.11945	0.8162129	71.75219	0.4764852	70.51975	0.4634901	64.46637	0.7190594	72.90906	0.5222772	75.76097	0.3341584	76.44296	0.4065594	89.89926	0.09529703	82.09031	0.3929456	64.80216	0.7184406	80.07018	0.1757426	57.8007	0.8397277	70.71215	0.5717822	77.34738	0.3186881	83.89492	0.2382426	73.35654	0.6509901	70.35417	0.4907178	73.57145	0.417698	101.6055	0.4498762	81.33934	0.5402228	80.48814	0.7035891	75.22379	0.7629951	76.85222	0.5625	80.39377	0.4393564	66.18244	0.6157178	75.02337	0.5563119	70.59672	0.605198	75.3752	0.4931931	70.03747	0.6163366	79.70968	0.2896039	77.38119	0.447401	86.57133	0.2017327
negative	4590022	88.24348	0.102104	83.15927	0.1212871	76.60383	0.1466584	61.151	0.3366337	58.39658	0.375	62.69861	0.3366337	95.63629	0.1225248	85.82431	0.1454208	73.81726	0.1565594	98.63248	0.05693069	92.60367	0.05259901	74.55631	0.1819307	81.14471	0.137995	86.14289	0.1188119	83.90353	0.2165842	90.72448	0.1045792	86.52071	0.1107673	88.33587	0.1200495	81.86175	0.1707921	82.73602	0.1652228	94.66407	0.08292079	82.5352	0.164604	88.26826	0.1516089	86.78675	0.1237624	90.67452	0.1788366	94.82447	0.05569307	82.88335	0.1293317	82.06837	0.1243812	106.4006	0.02042079	90.05117	0.09034654	92.01582	0.1101485	86.18383	0.2209158	92.41512	0.06311882	76.69134	0.3069307	100.9676	0.4733911	94.62686	0.1788366	105.6643	0.1441832	96.38852	0.2029703	99.56045	0.1033416	90.848	0.1986386	78.46198	0.2512376	87.15802	0.2444307	95.34298	0.06559406	80.66355	0.3100247	84.43427	0.1868812	90.09943	0.1027228	89.1535	0.1559406	98.00858	0.07549505
negative	104590022	70.7515	0.5228961	65.19508	0.6045792	51.72968	0.9022277	44.76903	0.9090347	43.64695	0.9158416	50.40356	0.8137376	79.97153	0.4795792	66.21724	0.7438119	51.76676	0.8824257	76.80453	0.3991337	68.29033	0.5396039	53.96833	0.8644802	71.18352	0.345297	66.25847	0.6491337	63.50573	0.8483911	64.80881	0.7747525	67.80112	0.5792079	66.5304	0.6664604	66.48816	0.6330445	69.08492	0.5451733	75.39809	0.4418317	63.17522	0.7914604	72.57986	0.5439357	61.11582	0.8292079	80.47209	0.4504951	67.18715	0.6392327	69.37553	0.4653465	72.10097	0.3465346	70.52943	0.5761139	67.82483	0.6621287	75.99719	0.4523515	81.02248	0.3595297	65.87343	0.6695545	75.4582	0.3539604	93.42835	0.7128713	80.92184	0.5532178	90.65018	0.4170792	83.2393	0.529703	78.39697	0.5049505	81.35712	0.4090346	73.51103	0.375	80.9854	0.3910891	68.17133	0.6887376	82.02016	0.2834159	75.7542	0.4071782	66.61436	0.7722772	73.47665	0.5946782	72.78231	0.5965347
negative	106180520	85.01425	0.1367574	73.67482	0.302599	67.45367	0.3570544	45.00399	0.9028465	47.74557	0.8063119	47.62022	0.8818069	87.43681	0.2518564	84.54716	0.1707921	68.78432	0.2759901	79.23331	0.3168317	82.90888	0.1318069	73.66183	0.1998762	79.88939	0.1621287	78.24877	0.2425743	87.58469	0.1633663	73.67599	0.4678218	67.91223	0.5748762	74.90944	0.371906	86.03091	0.1113861	82.76899	0.1639851	81.02969	0.2803218	83.61213	0.1516089	84.83763	0.1980198	78.4416	0.2722772	81.6684	0.4071782	78.5929	0.2376238	85.89895	0.09405941	78.71234	0.1763614	85.18587	0.1571782	86.26373	0.1311881	90.70479	0.1206683	83.65722	0.2834159	84.9718	0.1225248	83.74059	0.1596535	114.9219	0.1652228	97.39266	0.1367574	93.90471	0.3366337	97.7173	0.1881188	94.07738	0.1509901	82.99367	0.3601485	72.40075	0.4071782	109.7209	0.04207921	82.13573	0.2184406	106.4522	0.03341584	77.91052	0.3384901	77.9331	0.3440594	82.52968	0.2790841	82.58407	0.2821782
negative	6180520	75.33839	0.3527228	61.89531	0.7209159	66.84899	0.375	50.65938	0.75	46.38508	0.8465347	50.01667	0.8236386	97.78491	0.1045792	85.02164	0.1608911	59.51509	0.6324257	83.99261	0.1992574	82.92548	0.1311881	62.55896	0.5538366	66.30515	0.519802	70.6965	0.4820544	87.9302	0.154703	74.19279	0.4535891	71.69729	0.427599	76.24478	0.3329208	77.41883	0.2518564	76.58947	0.2982673	86.75715	0.1683168	83.03154	0.1571782	76.09245	0.4158416	78.29868	0.2766089	103.7088	0.06373762	75.06102	0.3360148	70.25935	0.434406	68.28781	0.467203	82.34238	0.207302	73.50565	0.4325495	88.39433	0.1485149	69.98446	0.7636139	83.98374	0.1330446	80.41811	0.210396	105.8839	0.3446782	85.57871	0.407797	88.7136	0.4603961	90.95797	0.3081683	86.14265	0.2759901	77.20626	0.5309406	68.16451	0.5414604	88.90039	0.2165842	75.42621	0.4090346	86.00654	0.1924505	75.23854	0.4238862	78.08433	0.3391089	77.2803	0.4492574	82.69924	0.2772277
negative	106590082	74.8766	0.3663366	73.44775	0.3118812	69.34235	0.2970297	65.17872	0.2215347	56.47918	0.4523515	58.93889	0.4783416	81.88254	0.4183168	74.62671	0.4238862	66.85292	0.3366337	85.96728	0.1670792	82.01667	0.1423267	69.47087	0.3112624	78.4937	0.1844059	79.78263	0.2122525	84.76659	0.2042079	77.25742	0.3638614	77.98428	0.2549505	77.7794	0.2809406	79.83228	0.2091584	73.42109	0.384901	79.75175	0.3168317	75.51031	0.342203	81.22025	0.2691832	78.93371	0.2605198	88.51974	0.2246287	86.76498	0.1045792	71.32306	0.3954208	76.19468	0.2388614	78.87147	0.3001238	78.22917	0.2957921	76.46922	0.4356436	78.67448	0.4418317	79.70666	0.2079208	77.60821	0.279703	104.6912	0.3743812	91.40972	0.2456683	97.83105	0.25	87.53014	0.3855198	81.94249	0.3941832	85.06389	0.3056931	70.70041	0.4591584	73.20239	0.6225247	80.04457	0.2673267	79.48998	0.3434406	80.78423	0.2642327	70.54721	0.6120049	82.37563	0.2877475	80.97641	0.3230198
negative	6590082	84.18195	0.1522277	67.00052	0.5371287	73.9858	0.1893564	49.85738	0.7821782	43.91562	0.9127475	56.80574	0.5674505	92.3318	0.1633663	83.00852	0.1986386	63.29709	0.4603961	69.09284	0.6967822	75.72929	0.2778465	71.38129	0.2555693	65.86546	0.5389851	68.90311	0.5476485	70.47651	0.6299505	73.26398	0.4808168	70.40254	0.4709159	77.70527	0.2858911	75.39278	0.302599	71.43287	0.4542079	75.3373	0.4424505	76.74599	0.3063119	80.33026	0.2951733	78.69382	0.2648515	93.11961	0.1417079	85.12973	0.1231436	78.2506	0.2017327	59.94612	0.7623762	79.19244	0.2933168	73.9589	0.4189357	76.43607	0.4381188	80.11622	0.3898515	75.41837	0.3193069	77.35457	0.2889852	98.70012	0.5439357	88.64558	0.315594	85.55175	0.5575495	81.05735	0.6033416	74.97935	0.6163366	80.99068	0.4214109	63.42635	0.7122525	79.38084	0.440594	74.68449	0.4356436	74.62833	0.5204208	69.37399	0.6410891	83.05498	0.2147277	78.85246	0.3991337	79.16076	0.378094
negative	4230278	85.52518	0.1305693	91.52264	0.05507426	88.4099	0.04826733	76.42044	0.06002475	82.10779	0.02908416	79.81206	0.04950495	104.8974	0.05816832	90.40987	0.09344059	78.33237	0.08601485	91.11063	0.1045792	91.43933	0.06064356	76.44617	0.1559406	81.26276	0.1373762	90.98308	0.08230198	99.54688	0.05631188	94.42667	0.07611386	85.11446	0.1219059	96.81271	0.05878713	91.69033	0.07178218	84.10317	0.1472772	92.65042	0.09777228	85.23351	0.1280941	91.95906	0.1113861	87.00748	0.1206683	99.25819	0.08972772	85.34925	0.1219059	88.37923	0.07549505	85.98182	0.08787129	87.55837	0.1219059	97.11356	0.05507426	92.60622	0.105198	105.8922	0.02908416	95.21665	0.04764852	91.16438	0.07858911	113.9994	0.1763614	107.8108	0.06745049	105.6752	0.1429455	102.4139	0.1330446	104.036	0.06992574	111.3285	0.04269802	79.3506	0.2320545	94.44214	0.1324257	98.17815	0.05321782	99.39142	0.06188119	98.21408	0.05693069	87.49155	0.1324257	97.53353	0.07425743	103.2531	0.05569307
negative	104230278	61.74467	0.8403465	61.5368	0.7308168	55.26328	0.8125	51.48594	0.717203	49.95504	0.7308168	58.52781	0.4962871	64.9008	0.927599	58.81358	0.9331683	56.85853	0.7425743	70.46674	0.6497525	57.44765	0.9034653	55.59405	0.8112624	57.57547	0.8391089	58.93932	0.8743812	65.19614	0.8032178	65.64256	0.7425743	58.63832	0.8774753	62.69445	0.792698	68.83537	0.5303218	67.39677	0.6039604	68.22716	0.6986386	62.167	0.8236386	67.07149	0.7376238	56.04477	0.9294555	69.62537	0.8137376	62.9189	0.7809406	65.49348	0.6293317	54.68337	0.9102723	57.1544	0.9579208	57.45164	0.9337871	73.18989	0.5563119	70.36275	0.75	63.10225	0.7710396	60.50694	0.8613861	86.64986	0.8805693	71.80792	0.8459159	82.25245	0.6497525	74.04708	0.8019802	71.65694	0.7060643	69.04849	0.7933168	62.75908	0.7326733	54.80172	0.9863861	64.35014	0.8242574	70.90567	0.6745049	64.67636	0.8174505	61.81365	0.8935643	68.58952	0.779703	63.71617	0.8669555
negative	104540440	75.98766	0.3347772	69.76582	0.4368812	67.90605	0.3465346	62.04329	0.3069307	72.92174	0.07178218	64.31091	0.2803218	84.35172	0.3397277	79.56802	0.2679456	67.13602	0.3236386	82.85007	0.2196782	66.97958	0.592203	72.82092	0.220297	70.15031	0.3737624	71.35304	0.4542079	72.68343	0.5495049	74.46289	0.4443069	71.1877	0.440594	78.80939	0.2586634	75.9823	0.2865099	78.63515	0.2456683	83.5103	0.2277228	68.92433	0.5816832	75.55637	0.4399753	72.26879	0.4529703	77.4429	0.5538366	79.22662	0.2240099	79.98041	0.1763614	69.76123	0.4096535	64.26146	0.8168317	76.42083	0.3471535	90.81837	0.1194307	83.68897	0.2821782	70.46868	0.4845297	73.0295	0.4436881	110.2562	0.2512376	92.23661	0.2314356	91.2056	0.4009901	89.64857	0.3366337	82.43748	0.375	86.64641	0.2753713	80.46853	0.2134901	88.76547	0.2190594	67.27248	0.7258663	80.03085	0.3261138	82.84643	0.2190594	84.87256	0.1819307	83.45316	0.2617574	79.75139	0.3589109
